,CUM_PAY_JUL,PAY_JUL,CUM_PAY_AUG,PAY_AUG,CUM_PAY_SEP,PAY_SEP,CUM_PAY_OCT,PAY_OCT,CUM_PAY_NOV,PAY_NOV,CUM_PAY_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
35084517,64.9042072,0,146.981048,0,198.7374576,0,258.3646576,0,321.7781848,0,355.229044,0,F,university,married,05/01/1992,0
36513908,77.9327504,0,124.7102888,0,512.2870888,0,557.7826424,0,605.3353344,0,662.8159552,0,M,graduate school,single,06/01/1972,0
40239217,54.1414976,-2,215.4330736,-1,423.2636792,-1,515.3877032,-1,614.9055,-2,803.8939104,-2,F,high school,married,26/01/1967,0
30515244,1937.884,0,2236.02,0,2578.8764,0,2894.90056,0,3208.6588864,0,3541.0507128,0,F,university,single,01/01/1980,0
47666343,29.8136,0,59.6272,2,59.6272,2,104.3476,2,134.1612,0,223.602,0,M,university,single,13/01/1960,0
10854122,0.0,-1,9.0335208,-1,313.1024272,-2,319.0651472,-2,319.0651472,-2,319.0651472,1,F,graduate school,single,20/01/1985,0
34544329,59.6272,0,119.2544,0,178.8816,0,238.806936,0,313.340936,0,387.874936,0,F,university,married,19/01/1987,1
26970087,40.9638864,0,128.0195984,-1,1356.1610364,-1,1411.1671284,-1,1686.227402,-1,3802.188035,-1,F,university,married,24/01/1973,0
21520963,149.3959496,0,307.6167248,0,471.5915248,0,623.7303256,0,816.0280456,0,1010.1145816,0,M,high school,single,,0
44751616,59.6272,0,119.2544,0,178.8816,0,268.3224,0,447.204,0,626.0856,0,M,graduate school,single,30/01/1973,0
53607440,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,single,02/01/1989,0
25572785,0.0,0,0.0,0,59.6272,0,95.40352,0,184.84432,0,235.52744,0,F,university,married,06/01/1992,0
54317027,89.4706136,0,238.5684272,-1,1776.0855932,-2,1776.0855932,-2,1776.0855932,0,1776.0855932,0,F,other,single,27/01/1990,0
42467658,149.068,0,298.136,0,417.3904,0,536.6448,0,626.0856,0,715.5264,0,F,graduate school,single,26/01/1990,0
57099278,119.2544,0,163.9748,0,208.6952,-1,254.2503808,-1,258.7224208,-2,258.7224208,-2,F,,single,15/01/1976,0
35820531,7.8707904,-2,15.7415808,-2,28.0844112,-2,35.9552016,-2,43.825992,-2,51.6967824,-2,M,graduate school,single,08/01/1984,0
55750225,29.8136,0,50.0272208,0,99.1004064,0,146.8021664,0,191.5225664,2,191.5225664,2,F,university,married,02/01/1992,1
36387673,379.079924,0,387.725868,0,412.91836,0,591.8894008,0,1039.0934008,0,1100.2112808,0,F,graduate school,single,24/01/1979,0
38197385,11.627304,0,11.627304,-1,35.478184,-1,47.403624,-1,59.329064,-1,69.763824,-1,F,high school,single,03/01/1971,0
58410695,29.8136,0,40.9937,0,51.0110696,0,60.968812,0,125.8432056,2,127.3935128,1,M,graduate school,single,29/01/1960,0
32134849,0.0,-2,0.0,0,0.0,0,59.6272,0,119.2544,0,175.90024,0,F,university,single,02/01/1988,0
40043186,180.0443304,0,344.7644704,0,508.8883384,0,667.7053856,0,2307.9005896,0,2547.3336112,0,F,graduate school,single,23/01/1988,0
59227535,16.099344,-1,43.825992,-1,81.4209416,0,81.4209416,0,111.2345416,-1,195.7560976,-1,M,university,married,26/01/1986,1
56414977,8.2881808,-2,8.2881808,-2,8.2881808,-1,8.2881808,-1,43.1700928,-2,43.1700928,1,F,university,married,27/01/1985,0
30644193,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,M,university,single,26/01/1995,1
56709413,119.2544,0,238.5088,0,357.7632,0,477.0176,0,685.7128,0,894.408,0,M,high school,married,03/01/1986,0
56407722,364.769396,0,503.0746864,0,507.3976584,0,608.19744,-1,4494.996472,0,5019.6860184,-1,M,graduate school,single,05/01/1981,0
57181056,359.0153712,0,776.8231616,0,887.6403128,0,923.8638368,0,969.8662216,0,1060.7977016,0,F,university,single,24/01/1991,0
56964016,152.04936,0,316.02416,0,468.07352,0,610.8210368,0,842.0553184,0,1045.2051888,0,F,university,single,24/01/1985,0
39034818,59.6272,2,59.6272,2,92.124024,2,92.124024,2,136.844424,2,175.602104,1,,university,single,20/01/1993,1
24630569,128.19848,0,262.35968,0,390.55816,0,547.973968,0,736.6344288,0,957.2550688,0,F,university,married,03/01/1986,0
32235806,89.4408,0,149.068,0,180.6107888,2,180.6107888,0,332.6601488,0,412.8587328,0,F,graduate school,married,12/01/1971,0
13986003,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,M,university,married,05/01/1961,1
42437013,11.031032,0,24.4769656,0,37.9527128,0,72.7153704,2,72.7153704,0,158.5785384,0,F,university,single,27/01/1991,0
22093431,8.6757576,-1,17.3515152,-1,26.0272728,-1,34.7030304,-1,43.378788,-1,52.0545456,-1,M,graduate school,single,12/01/1983,0
30744099,0.0,-1,958.0898496,-1,1359.3809056,-1,1385.9448232,-1,1843.8817192,-1,1863.5586952,-1,F,university,married,,0
40752185,172.91888,0,262.35968,0,344.34708,0,439.7506,2,439.7506,0,648.9526312,0,F,graduate school,single,27/01/1987,1
31801934,59.6272,0,89.4408,0,116.27304,2,116.27304,0,250.43424,0,295.15464,0,M,graduate school,single,15/01/1967,0
13689515,181.2070608,-1,225.2119344,-1,418.13574,-1,631.601116,-1,771.4269,-1,1140.1913184,-1,F,graduate school,married,12/01/1969,0
10220575,356.6004696,-1,490.3442792,-1,533.7230672,-1,575.7900568,-2,575.7900568,0,650.979956,0,F,university,married,23/01/1978,0
16148542,0.0,0,0.0,0,29.8136,0,65.58992,0,140.12392,0,199.75112,0,M,university,single,01/01/1993,0
14632432,98.8022704,0,198.9163392,-1,3317.1207632,0,3396.0075488,0,3431.4559192,0,3463.893116,0,M,high school,married,02/01/1978,0
15991411,29.8136,0,59.6272,0,178.8816,0,221.067844,0,265.788244,0,304.545924,0,M,university,married,28/01/1982,1
24940493,59.6272,0,89.4408,0,149.068,0,178.8816,0,223.602,0,310.1806944,2,M,graduate school,single,03/01/1987,1
52797419,26.83224,0,57.689316,0,84.8793192,0,111.2941688,0,153.3015312,0,203.4181928,0,M,university,single,20/01/1991,0
23521746,16.099344,-1,32.198688,-1,43.825992,-1,55.453296,-1,180.7896704,-1,245.0976056,-1,F,university,married,08/01/1979,0
59425381,12.7005936,2,12.7005936,-1,36.5514736,-1,434.831356,0,464.7045832,0,498.6622736,0,F,university,single,11/01/1963,0
24104042,107.627096,0,218.3249928,0,321.1520992,0,451.377904,-1,3409.9305,-1,3421.557804,-1,F,graduate school,single,26/01/1987,0
36185270,299.179476,-1,979.1084376,0,994.28356,-1,1739.8620688,-1,2266.0124816,-1,3073.3051424,0,F,high school,married,18/01/1984,0
52612111,13.4757472,-2,22.956472,-2,22.956472,-2,22.956472,-2,25.8782048,-2,25.8782048,-2,F,university,married,11/01/1966,0
44058310,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,21/01/1986,0
10525482,29.8136,0,44.7204,0,59.6272,0,101.36624,0,143.10528,0,181.86296,0,M,graduate school,single,05/01/1992,0
28190778,357.7632,2,506.8312,2,596.272,2,954.5718448,0,1276.5587248,0,1559.7879248,0,F,graduate school,single,06/01/1990,0
31264859,447.204,0,894.408,-1,1314.7201328,0,1612.8561328,0,1761.9241328,0,2041.8142096,0,F,university,married,23/01/1988,0
22966394,29.8136,2,29.8136,0,80.49672,0,110.31032,2,140.12392,2,229.5945336,1,M,university,married,06/01/1983,0
16858492,44.7204,0,89.4408,0,134.1612,0,178.8816,2,178.8816,0,321.98688,0,F,graduate school,single,29/01/1988,1
19834988,0.0,-2,0.0,-2,0.0,0,0.0,0,89.4408,0,178.8816,0,M,graduate school,single,17/01/1985,0
39974849,41.73904,0,83.47808,0,128.19848,0,178.8816,0,295.15464,0,474.632512,0,F,university,married,10/01/1976,0
19830141,29.8136,-2,61.9526608,-2,91.7662608,-2,136.4866608,0,997.26492,0,1146.33292,0,M,university,single,26/01/1989,0
24683151,154.3450072,0,302.2204632,0,447.3828816,0,600.2670224,0,758.1896616,0,910.2390216,0,F,graduate school,married,11/01/1972,0
48174098,293.4850784,-1,305.4105184,0,484.2921184,0,514.1057184,0,603.5465184,0,673.6084784,0,F,university,married,03/01/1985,1
27832814,387.5768,0,477.0176,0,581.3652,0,700.6196,0,859.8540376,0,1068.5492376,0,F,graduate school,single,02/01/1989,0
14011026,23.85088,0,53.66448,0,77.51536,2,77.51536,0,196.76976,0,247.45288,0,M,university,married,18/01/1984,0
11796656,47.70176,0,77.51536,0,107.32896,0,152.04936,0,196.76976,0,235.52744,0,M,graduate school,single,14/01/1990,0
52484226,2385.088,-2,2385.088,-2,2385.088,0,2385.088,0,2415.2593632,0,2459.9797632,0,M,university,married,31/01/1981,0
44202725,745.8468312,-1,1848.9500312,0,2027.8316312,-1,2752.9580104,-1,3110.8702784,-1,3469.0210552,-1,F,university,single,10/01/1985,0
30575488,44.7204,0,74.534,0,119.2544,0,208.6952,0,276.1335632,0,347.0899312,0,M,university,married,06/01/1971,1
26785136,48.3278456,-1,90.18614,0,90.18614,-1,213.316308,-1,258.0068944,-1,303.5620752,-1,F,graduate school,single,12/01/1989,0
49038486,0.0,0,0.0,0,0.0,0,59.6272,0,149.068,0,238.5088,0,M,graduate school,single,23/01/1989,0
49645388,0.0,-1,23.254608,-1,95.701656,0,95.8805376,0,140.7798192,0,194.4442992,0,M,high school,married,12/01/1968,0
39997665,50.68312,2,110.31032,2,190.80704,2,244.47152,2,304.09872,2,366.70728,1,F,graduate school,single,03/01/1986,0
10425264,655.8992,0,677.0370424,0,741.1362824,0,812.5994816,0,887.1334816,0,1021.6524448,-1,F,university,married,24/01/1988,1
29622046,0.0,-2,0.0,-2,0.0,-2,0.0,-2,105.6593984,-2,105.6593984,-2,F,graduate school,single,05/01/1989,0
58698105,298.136,0,447.204,0,596.272,0,746.0555264,0,924.9371264,0,1133.6323264,0,F,university,single,12/01/1992,0
31724877,89.4408,0,178.8816,0,268.3224,0,393.53952,0,542.60752,0,691.67552,0,F,graduate school,single,18/01/1988,0
30690067,283.5571496,-1,404.0339072,-1,658.2246608,-1,917.1855904,-1,977.587944,-1,1187.6545696,-1,M,graduate school,married,24/01/1978,0
45363132,23.85088,0,47.70176,2,47.70176,0,107.32896,0,146.2655216,0,188.0343752,0,F,high school,married,14/01/1969,0
44929507,41.9477352,0,89.738936,-1,790.5374176,-1,837.01682,-1,877.4738752,-1,913.4588904,-1,F,high school,married,27/01/1984,0
27504904,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,24/01/1991,0
22808787,0.0,-2,59.6272,-2,59.6272,-2,59.6272,-2,59.6272,-2,89.4408,1,M,university,single,01/01/1992,0
19788220,0.0,0,637.414768,0,637.414768,-1,1457.288768,-2,1792.6023272,-2,1881.5959232,-2,F,university,single,14/01/1982,0
49285610,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,married,29/01/1969,0
37417682,61.11788,0,145.4009272,0,222.8864736,0,295.303708,0,369.7184536,0,441.2710936,0,F,university,married,12/01/1986,0
39993474,38.75768,0,116.27304,0,190.80704,0,377.0227856,0,608.0781856,0,842.383268,0,M,university,married,17/01/1980,0
46477651,7.6919088,-2,58.6433512,-2,58.6433512,-1,109.3860984,-1,194.4741128,-1,324.0142048,-1,F,graduate school,married,01/01/1966,0
31988631,148.8294912,0,324.7297312,0,473.7977312,0,622.8657312,0,838.2689912,0,1017.1505912,0,F,graduate school,single,19/01/1985,0
11795004,23.85088,2,53.66448,2,81.9874,2,105.83828,2,153.54004,3,180.37228,2,F,university,married,10/01/1974,1
39976401,71.8209624,0,71.999844,-1,161.142508,-2,161.142508,0,161.142508,0,310.210508,0,M,graduate school,married,17/01/1975,0
58373537,68.4818392,0,207.2343336,0,262.1807984,0,314.7421752,0,368.496096,0,421.6835584,0,M,university,married,01/01/1980,0
32820104,0.0,-2,29.8136,0,41.0831408,0,50.3253568,0,84.1637928,0,117.6742792,0,F,graduate school,single,16/01/1975,0
49943222,0.0,-2,14.5192232,-2,14.5192232,-2,30.9167032,-2,55.5427368,-2,73.5799648,-2,F,university,single,21/01/1963,0
34515453,21.0782152,0,50.8918152,0,80.7352288,0,110.5488288,0,170.8021144,0,231.204468,0,M,high school,married,26/01/1984,0
46505868,19.0210768,-1,152.7947,-1,152.7947,-1,273.6292208,-1,381.2265032,-2,381.2265032,-2,F,graduate school,married,09/01/1963,0
39152608,39.7117152,0,76.2631888,0,112.1885768,2,112.1885768,2,195.6666568,0,365.6041768,0,F,graduate school,single,,0
23145333,11.92544,-1,15.503072,-1,27.428512,-1,54.260752,-1,63.801104,-1,78.707904,-1,F,graduate school,single,22/01/1992,0
33405330,46.7775384,0,434.3543384,0,479.849892,0,527.402584,0,584.8832048,0,674.3240048,0,M,graduate school,single,09/01/1972,1
54885779,71.5824536,0,141.2568368,0,204.2827872,0,397.415288,0,507.725608,0,781.9212872,0,F,university,married,07/01/1988,0
35917074,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,graduate school,married,31/01/1972,0
22830819,155.03072,0,468.07352,0,617.14152,0,810.92992,0,959.99792,0,1138.87952,0,M,university,single,24/01/1985,1
54154251,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,married,24/01/1961,1
32484777,178.8816,2,178.8816,2,298.136,2,298.136,2,536.6448,2,536.6448,1,,university,single,24/01/1979,1
52280284,894.408,0,894.408,0,906.5719488,0,906.5719488,-1,1100.3603488,-1,1103.252268,-1,F,university,married,10/01/1967,0
31005361,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,high school,married,30/01/1955,1
20429811,0.0,0,0.0,-1,300.0142568,0,581.9316584,0,656.4656584,0,792.4156744,0,F,graduate school,single,10/01/1988,0
36134675,32.5564512,2,32.5564512,0,95.0755704,0,120.6854528,2,120.6854528,2,191.9399568,2,M,high school,single,07/01/1991,1
37644478,247.45288,0,494.90576,0,742.35864,0,989.81152,-1,7752.967053,0,7782.780653,0,F,university,single,07/01/1982,0
51273150,143.10528,0,250.43424,0,339.87504,0,429.31584,0,518.75664,0,608.19744,0,M,high school,single,13/01/1972,0
53078958,166.1810064,-1,415.5717704,-1,489.9567024,-1,701.1264312,-1,848.6739376,-1,999.0835496,-1,F,university,single,20/01/1988,0
29157626,195.3983344,0,196.2331152,-1,429.2263992,-2,429.2263992,-1,429.2263992,-1,890.7409272,-1,M,university,married,05/01/1970,0
36025623,0.0,-1,209.589608,-1,721.2207976,2,721.340052,-1,789.016924,-1,1376.2554032,0,F,university,married,12/01/1974,0
23477585,0.0,0,5.96272,0,11.8061856,0,41.6197856,0,108.0743,0,141.763668,0,M,graduate school,single,14/01/1989,0
35295679,25.3713736,-1,66.6035824,-1,107.8357912,-1,149.5748312,-1,191.3138712,0,221.1274712,-1,F,university,married,26/01/1985,0
45188092,1605.760496,0,1682.4112616,0,1839.350052,0,1901.1536448,0,2015.0117832,0,2071.0613512,0,F,high school,single,18/01/1959,0
45917204,25.9080184,0,59.5675728,0,90.7525984,0,121.043216,2,121.043216,2,165.763616,3,M,high school,married,17/01/1979,1
19118026,88.397324,0,173.366084,0,255.4131112,0,334.5980328,0,413.4251912,0,490.582788,0,M,university,married,30/01/1967,0
33036688,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,graduate school,single,06/01/1978,0
15295567,0.0,-2,0.0,0,0.0,0,29.8136,0,119.2544,0,193.7884,0,F,university,married,07/01/1971,0
15357301,95.40352,0,134.1612,0,155.03072,2,155.03072,0,208.7250136,0,268.3820272,2,F,high school,other,25/01/1964,1
36358612,59.6272,0,95.40352,0,120.3276896,0,165.0480896,0,200.2579512,0,234.7821,0,M,university,single,27/01/1990,0
15278779,28.4421744,-1,141.5847864,-1,189.8530048,-2,189.8530048,0,219.6666048,0,267.3683648,0,F,high school,married,18/01/1974,0
23532697,190.2703952,0,294.6179952,0,387.0401552,0,476.123192,0,595.377592,2,595.377592,1,F,graduate school,single,31/01/1981,0
42232218,0.0,3,0.0,3,61.1775072,3,135.7115072,2,258.4242848,2,326.9955648,2,M,high school,married,17/01/1974,0
47887346,59.6570136,0,155.0605336,0,214.6877336,0,274.3149336,0,333.9421336,0,488.9728536,0,F,university,other,11/01/1966,0
50533845,29.8136,2,29.8136,2,47.7613872,2,47.7613872,2,77.5749872,2,110.4295744,1,F,university,single,05/01/1987,0
17805746,149.068,-1,359.3433208,-1,389.1569208,2,389.8724472,-1,467.3878072,-1,944.4054072,-1,F,graduate school,married,08/01/1983,0
13545358,29.8136,0,56.5862128,0,101.3066128,0,160.9338128,0,205.6542128,0,250.3746128,0,M,university,married,23/01/1974,0
24119723,59.6272,2,59.6272,-1,149.068,-1,1192.87195,2,1238.33769,2,1238.33769,1,F,graduate school,single,31/01/1990,0
34552720,29.8136,0,59.6272,0,89.4408,2,119.2544,2,181.86296,2,181.86296,2,M,university,single,14/01/1994,0
59472190,89.4408,2,89.4408,2,194.6231808,2,248.2876608,2,263.1944608,2,324.7297312,1,M,graduate school,single,18/01/1984,1
50267407,29.8136,0,59.6272,2,59.6272,2,119.2544,2,198.856712,2,273.390712,2,F,high school,married,07/01/1987,1
25523574,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,F,graduate school,married,15/01/1969,1
56305094,35.77632,0,65.58992,0,86.161304,0,130.136364,0,219.6964184,0,300.37202,0,M,university,married,05/01/1970,0
46115893,0.0,3,0.1192544,-1,159.3835056,-1,199.3337296,-1,372.7296272,-1,428.3916184,-1,F,graduate school,married,26/01/1973,1
47975823,169.93752,0,262.35968,0,366.70728,0,456.14808,0,575.40248,0,669.6432696,0,F,university,married,25/01/1987,0
26679372,89.4408,0,238.5088,0,327.9496,0,477.0176,0,626.0856,0,775.1536,0,F,university,single,28/01/1975,0
43055169,80.49672,0,162.2456112,0,239.7609712,0,320.2576912,0,424.6052912,0,573.6732912,0,M,university,married,,1
40480908,86.45944,0,202.8517344,0,289.6093104,0,399.1742904,0,618.0657416,2,618.5725728,2,F,university,married,27/01/1986,1
13859741,0.0,0,0.0,0,13.4757472,0,26.683172,0,68.422212,0,114.0668336,0,M,university,married,12/01/1957,0
42545042,59.7464544,0,65.9178696,0,75.2197128,0,137.9475272,0,224.198272,2,227.3883272,1,M,high school,single,13/01/1992,0
52472505,62.60856,2,62.60856,3,62.60856,0,265.34104,0,322.0763208,0,376.7842768,0,M,university,single,02/01/1985,0
20709645,0.0,0,35.77632,0,71.55264,2,71.55264,0,203.9846512,0,239.7609712,0,M,university,married,04/01/1985,0
40504022,59.6272,0,178.8816,0,238.5088,0,265.34104,2,265.34104,-1,349.8327824,0,M,graduate school,single,20/01/1988,0
17000122,116.6308032,0,205.5051448,0,299.3583576,0,391.5420088,0,534.3491528,0,638.6967528,0,M,graduate school,single,01/01/1991,0
45569133,59.6272,2,59.6272,2,89.4408,3,89.4408,0,184.9337608,0,221.4256072,0,F,university,married,16/01/1974,0
12372567,0.0,2,44.7204,2,74.534,2,104.3476,2,152.04936,2,202.73248,2,F,university,married,03/01/1970,1
40199113,53.2769032,0,107.7165368,-1,1652.0610168,-1,1652.7765432,-2,1652.865984,-1,1668.0112928,-1,F,university,married,21/01/1973,0
37367993,44.7204,0,104.3476,0,149.2766952,0,231.2640952,0,313.5496312,0,394.3444872,0,M,university,single,17/01/1991,0
42983504,60.819744,-1,93.5848904,-1,151.7214104,-1,163.527596,-1,218.8020104,-1,242.1758728,-1,F,high school,married,22/01/1962,0
42398070,89.4408,2,89.4408,0,1690.43112,0,1750.05832,0,1839.49912,2,1839.49912,1,F,high school,married,06/01/1987,0
35214672,104.3476,0,193.7884,0,283.2292,-1,2505.83308,-2,2505.83308,0,2505.83308,0,F,graduate school,single,19/01/1986,0
17510825,6.1416016,0,12.372644,0,19.4980944,0,51.6669688,0,87.1749664,0,121.4307928,0,F,graduate school,married,07/01/1979,0
40966165,518.75664,2,518.75664,0,730.4332,0,852.66896,0,1028.5692,0,1202.3526744,0,M,university,married,23/01/1965,1
17049531,14.9068,2,20.86952,0,38.75768,0,68.57128,2,98.38488,0,143.10528,0,M,university,single,04/01/1993,1
21394296,89.4408,0,185.8281688,0,275.2689688,0,371.9544736,0,1821.4022646,0,1903.9263094,0,F,graduate school,single,26/01/1985,0
46205699,125.5450696,-1,603.3974504,-1,783.203272,-1,872.3757496,2,873.091276,-1,1280.9711376,-1,M,graduate school,married,04/01/1976,0
24516192,68.57128,0,128.19848,0,187.82568,0,253.4156,0,342.8564,0,432.2972,0,M,high school,single,10/01/1990,0
17212375,0.0,-1,0.0,-1,177.5996152,-2,183.5623352,-2,183.5623352,-2,183.5623352,-2,F,graduate school,married,16/01/1958,0
41992159,252.9982096,-2,345.6588784,-2,375.1743424,-2,375.1743424,-2,616.39618,-2,850.6416352,-2,M,graduate school,married,20/01/1980,0
49876789,21.465792,-2,36.4918464,-2,166.2406336,-2,1380.2504256,-2,1403.5944744,-2,2085.9681512,-2,F,graduate school,married,06/01/1965,0
47442395,0.0,-1,87.95012,0,87.95012,-1,173.067948,-1,184.695252,-1,217.192076,-1,F,graduate school,married,04/01/1962,0
59141392,0.0,0,6.4397376,0,15.3838176,0,45.5253672,0,105.1525672,0,155.8356872,0,M,university,single,19/01/1993,0
33354950,52.1738,0,106.3451112,0,160.0095912,0,250.4640536,0,1741.1440536,0,1872.3238936,0,M,graduate school,single,23/01/1992,0
31197431,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,53.7539208,1,M,graduate school,married,27/01/1977,0
43832797,150.55868,0,195.27908,0,247.0653032,0,291.8453304,0,351.4725304,0,411.0997304,0,F,,single,07/01/1993,1
37394921,119.3438408,0,244.5609608,0,366.7967208,0,512.2274616,0,689.9761448,0,839.7894848,0,F,high school,married,18/01/1960,0
33942833,134.1612,0,301.11736,2,301.11736,3,369.68864,2,578.38384,2,787.07904,2,F,high school,single,28/01/1989,0
32394727,0.0,-1,298.136,-1,596.272,-1,894.408,0,947.6550896,0,1020.1915784,0,M,graduate school,single,28/01/1968,0
27656061,89.4408,0,172.91888,0,259.37832,0,378.63272,0,512.79392,0,649.93648,0,F,graduate school,single,28/01/1988,0
36993110,62.60856,2,122.23576,2,181.86296,2,293.813028,2,293.813028,2,353.440228,2,F,university,married,07/01/1971,1
34342497,78.409768,0,164.869208,0,261.763408,0,336.595544,0,412.0835792,0,482.1455392,0,F,university,single,11/01/1974,1
19314990,77.51536,0,158.01208,0,238.5088,0,313.0428,2,313.0428,0,590.30928,0,F,university,single,05/01/1960,1
51347591,163.8853592,0,300.6105288,0,433.340676,-1,4814.717518,-1,4889.996858,0,5056.2374916,0,F,graduate school,single,20/01/1987,0
50192448,24.6260336,0,52.1141728,0,81.5700096,0,113.142612,0,157.863012,0,204.4318552,0,F,university,married,14/01/1977,0
50250346,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,25/01/1970,1
24354581,14.7875456,-1,29.5750912,-2,29.5750912,-2,29.5750912,-2,29.5750912,-2,29.5750912,-2,F,graduate school,married,14/01/1965,1
37798464,89.4408,0,275.328596,0,426.33448,2,426.33448,2,485.96168,0,664.84328,0,F,graduate school,single,09/01/1982,1
