,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
54170967,11.6571176,-1,14.9068,-1,2011.940982,0,209.410727,0,157.236926,0,39.383766,0,F,high school,single,14/01/1978,0
29936656,0.0,-2,0.0,0,1532.41904,0,43.348974,0,32.228502,0,23.314235,0,M,graduate school,married,21/01/1978,1
18306437,574.2993768,-1,231.3237224,-1,2186.261102,-1,3171.332259,0,842.32364,-1,3134.244141,-2,F,graduate school,married,27/01/1981,1
10457387,4556.054725,2,548.957817,2,65.351411,2,141.644413,2,197.693982,2,203.7461422,2,F,university,single,,0
23805416,1312.931317,0,63.0855774,0,72.357607,0,74.6830684,0,74.056982,0,75.040831,0,F,university,single,05/01/1991,0
39967650,2185.5455748,0,43.4384156,0,107.597282,0,96.0594196,0,1015.838793,0,138.8121218,0,F,high school,married,22/01/1977,0
51784752,333.2266072,0,137.2320008,0,58.1067064,-1,0.0,0,1037.066076,0,248.794492,0,F,graduate school,single,25/01/1987,0
31517730,487.6312416,0,8.0198584,0,504.744248,0,328.0390406,0,1744.5129908,0,-1287.7090118,2,M,high school,single,08/01/1990,1
20737499,1414.744761,2,22.390013,0,16.814871,0,16.8148698,0,25.5204424,0,15.5030716,0,F,university,married,30/01/1976,0
56743716,-55.2446008,-1,4.47204,-1,853.5931816,-1,170.9511824,-1,38.8769344,-1,17.8583464,-1,F,graduate school,single,30/01/1985,0
14629357,534.9454248,-1,345.2713016,0,512.7342928,0,38.5787984,0,33.838436,0,53.5750392,0,F,university,married,11/01/1987,0
45154978,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,high school,married,,0
49098318,226.8218688,2,8.5266896,3,12.8496616,2,8.5266896,2,8.4074352,2,8.0794856,2,M,university,single,08/01/1987,1
20502229,825.3298888,0,651.3079052,0,901.11606,0,749.1859548,0,3450.387555,0,735.620767,0,F,university,single,21/01/1975,0
43303756,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,6116.26004,0,M,university,married,28/01/1968,0
32259451,-10.732896,-1,3875.7680004,0,8.6757576,0,8.6757576,-1,8.6757576,-1,33.7191816,-1,M,graduate school,married,06/01/1986,1
59495732,876.6092808,2,21.4956056,0,12.1937624,0,147.6667608,-1,1899.4840832,-2,559.005,-2,F,university,married,09/01/1978,0
41200403,259.2888792,0,11.776372,0,14.16146,0,25.788764,0,4.7403624,2,50.4446112,1,F,university,single,02/01/1994,0
14844022,28.32292,-1,536.7342408,0,174.260492,0,4.8596168,0,982.8649508,0,691.615893,0,M,university,married,10/01/1973,0
56217157,580.8583688,0,0.0,-1,0.0,0,713.3500072,0,265.6093624,0,15.65214,0,F,high school,married,26/01/1994,0
55066868,336.0588992,-1,99.3091016,-1,157.5946896,-1,337.489952,-1,168.5064672,-1,162.9611376,-1,F,graduate school,single,13/01/1987,0
49388893,1153.4583706,0,317.0676358,0,219.159774,0,52.2036128,0,404.0935352,0,176.824461,0,F,university,married,04/01/1987,0
52189568,-16.9043112,0,89.738936,0,12.4322712,0,29.4558368,-1,120.8345208,2,36.7303552,-1,F,graduate school,single,28/01/1991,1
39389442,1428.846594,0,39.950224,0,38.10178,0,1012.022652,0,340.5309396,0,275.8056138,0,F,university,single,22/01/1987,0
12179770,234.1262008,0,3.7565136,0,154.1064984,0,-148.8294912,-1,0.0,-1,93.9724672,-1,M,university,single,26/01/1980,0
33525402,2851.99879,0,481.877216,0,581.6037092,0,299.9844428,0,529.728045,0,1897.784708,0,F,graduate school,single,21/01/1986,0
13403259,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,111.950068,-2,,graduate school,married,10/01/1982,1
23089334,0.0,-2,0.0,-2,0.0,-2,0.0,0,860.12236,0,25.8782048,0,M,university,married,21/01/1980,1
11551618,-21.2272832,-1,193.5200776,-1,137.2618144,-1,957.165628,-1,450.3642416,-1,2469.7288108,-1,F,graduate school,married,06/01/1981,0
59410122,752.1673144,0,14.0422056,0,12.3428304,0,11.5080496,0,10.1962512,0,17.9477872,0,M,graduate school,single,15/01/1989,0
22063650,1625.974117,0,336.953307,-1,718.2692512,0,205.3858904,0,279.055296,0,310.1508804,0,F,graduate school,married,21/01/1986,0
19583537,805.1460816,0,38.5191712,0,477.0772268,0,435.8450188,0,189.6741228,0,51.637156,0,F,high school,single,30/01/1992,1
15805725,841.6677416,0,195.2790804,0,11.6273036,0,238.5684276,0,163.199646,0,140.6903782,0,F,university,married,15/01/1989,0
54031929,0.0,-1,11.627304,-1,11.627304,0,11.627304,2,11.627304,-1,11.627304,-1,F,graduate school,married,04/01/1971,1
13025117,296.1683024,0,5.0086848,0,4.7403624,0,4.7999896,0,4.5018536,0,8.4372488,2,M,university,single,26/01/1967,1
30270911,561.0621384,0,38.6384256,0,23.254608,0,917.4837266,0,69.3762468,0,72.7749982,0,M,university,single,15/01/1979,0
48051279,341.6042288,0,5.515516,0,5.0384984,0,51.0408832,0,110.4295744,0,208.6952,0,M,university,single,18/01/1993,0
26216069,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,68.57128,-1,M,high school,married,30/01/1965,1
30150365,-37.2968136,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,4.7105488,-1,M,university,married,27/01/1976,0
59223269,141.8829224,-1,0.0,-1,59.6272,-1,59.6272,-1,86.45944,-1,0.0,1,F,high school,single,29/01/1986,0
37343641,-27.726648,-1,34.881912,-2,47.999896,-1,23.254608,-1,11.627304,2,32.496824,-1,M,university,married,11/01/1955,0
16978467,-61.4458296,-2,161.887848,-2,425.7083944,-2,14.9068,-2,14.9068,-2,1297.7860082,-2,M,university,married,01/01/1979,0
15388131,927.6203504,2,31.9899926,0,31.393721,0,193.1026876,2,193.579704,2,30.9167032,1,F,graduate school,single,18/01/1989,1
55314333,-22.0918776,-1,228.1932944,-1,157.4754352,-1,48.9241176,-1,14.8769864,-1,19.1999584,2,F,university,married,17/01/1973,0
47347102,-43.6471104,-1,78.5290224,-1,64.9340208,-1,43.4980424,-1,233.8578784,-1,450.9008864,-1,F,graduate school,married,18/01/1976,0
54444131,1322.5014822,0,45.912944,0,48.119151,0,26.6831714,0,755.7151332,0,229.4752786,0,F,university,single,05/01/1989,1
57684677,-0.0298136,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,13/01/1980,0
40815305,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,17/01/1976,0
40629968,462.85614,0,473.2610864,0,601.48938,0,490.165398,0,738.1251086,0,72.5364888,0,F,university,single,20/01/1990,0
40121359,1567.3009518,0,185.2617104,0,24.6260338,0,44.958909,0,31.751484,0,406.8960122,0,M,high school,married,14/01/1968,0
36108441,1000.127026,0,11.26954,0,20.362689,2,19.37884,0,22.598709,0,25.490628,2,F,graduate school,single,03/01/1987,1
48063399,1114.372741,0,253.982058,0,2465.882856,0,168.4766542,0,223.184609,0,83.5078942,0,M,university,single,02/01/1975,0
44439596,30.9763304,-1,6.409924,0,161.3512032,-1,429.31584,-1,0.0,-1,104.9736856,-1,F,graduate school,single,27/01/1987,0
18494072,1482.630328,0,1509.7308904,0,229.1473296,2,262.836698,0,138.394731,0,47.821014,0,F,graduate school,single,31/01/1988,1
11120413,0.1192544,-2,11.627304,-2,11.627304,-2,11.627304,-2,11.627304,-2,11.627304,-2,M,university,married,07/01/1969,0
14607707,795.4566616,0,100.3823912,0,292.2030936,0,20.0645526,0,17.7689058,0,17.739092,0,F,university,single,16/01/1992,0
25632313,2082.181824,0,0.0,0,5.96272,0,65.202343,-1,0.0,-1,839.99818,-1,M,university,single,28/01/1987,0
55810122,1582.505888,0,275.7459868,0,177.48036,0,35.5378116,0,30.4694988,0,30.9465168,0,F,graduate school,single,26/01/1989,0
17210426,445.415184,0,19.2893992,0,23.1949808,0,483.427524,0,-439.3332096,0,229.117516,0,M,university,single,18/01/1990,0
24359330,2682.120897,0,455.8797576,0,3848.19042,0,523.9740196,0,427.527024,0,69.2868062,0,F,university,married,07/01/1987,0
27643077,81.092992,-1,47.7613872,-1,-7.1054273576e-15,-2,0.0,-2,0.0,-2,0.0,1,F,high school,single,24/01/1980,0
10585071,-52.3824952,0,43.9154328,0,43.9154328,2,237.2268152,0,51.9651048,0,49.490576,0,M,university,married,,0
18386889,-5.6943976,-1,23.9701344,-1,23.9701344,-1,23.9701344,-1,23.9701344,-1,156.1040096,0,M,high school,single,,0
29591425,1354.7299842,0,22.330386,0,22.5987086,0,22.1515048,0,167.0456008,0,33.5403,0,F,university,single,04/01/1993,0
23917644,68.8396024,-1,190.7175992,-1,66.0073104,0,150.4394256,0,224.049204,0,653.215976,-1,M,graduate school,single,18/01/1979,0
16746352,207.0852656,0,65.5004792,0,215.1945648,0,51.279392,0,68.3327712,0,64.0097992,0,F,high school,married,12/01/1971,0
51654832,885.8216832,0,509.752933,-1,12.9987296,-1,47.6719464,-1,47.254556,2,195.0107576,-1,M,graduate school,single,,1
11861054,1669.8895494,0,24.059575,0,135.323931,0,281.9770286,0,31.5129748,0,218.831824,0,F,graduate school,single,16/01/1986,0
23536325,286.6279504,0,96.14886,0,1068.8175598,0,90.365022,0,120.0593674,0,49.371321,0,F,high school,married,05/01/1974,0
59376141,4481.490911,0,77.6942416,0,78.797345,0,89.7687496,0,147.726388,0,69.406061,0,M,university,single,10/01/1989,0
44241532,809.588308,0,17.7987192,0,22.1216912,0,101.9923256,0,14.3701552,0,13.1477976,2,F,graduate school,married,22/01/1971,1
58994287,-118.4792464,0,407.3432168,0,67.3489224,0,695.104084,0,162.3052384,0,428.9580768,0,F,university,single,26/01/1989,0
52932645,878.6962328,0,382.9258788,0,328.456431,0,74.3253042,0,70.658232,0,71.791149,0,F,university,single,16/01/1994,0
15911860,8789.556111,0,51.309206,0,49.60983,0,48.476914,0,45.912944,0,666.453214,0,F,university,married,28/01/1964,0
10160741,23.254608,-1,64.09924,-1,11.627304,-1,11.627304,2,91.5873792,-1,90.1563264,-1,,university,single,02/01/1980,0
51984484,-23.1353536,-1,19.6471624,-1,557.4248792,-1,43.9154328,-1,43.9154328,-1,571.079508,-1,F,university,married,13/01/1965,0
15732657,1532.41904,0,42.245871,2,28.144039,2,23.7614386,2,32.407383,2,31.662044,2,M,graduate school,single,25/01/1987,1
30901938,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,1205.065712,0,F,university,single,28/01/1984,0
38597803,761.141208,0,716.063045,0,1083.545478,0,202.225649,0,1618.669785,0,471.114507,0,M,high school,single,16/01/1983,0
20521130,19.676976,0,0.0,0,29.8136,-1,0.0,0,83.3886392,0,42.2160576,0,F,university,other,24/01/1978,0
23730249,621.1067288,0,114.2457152,0,18.2459232,0,12.7602208,0,10.6732688,0,24.9241696,0,F,graduate school,single,11/01/1988,0
41288004,35.77632,-1,198.5883896,-1,181.0579928,-1,68.9290432,2,5.3962616,-1,292.3521616,-1,M,high school,single,03/01/1985,0
44661804,-1471.4800416,0,89.4109864,-1,41.73904,-2,0.0,-2,83.47808,-2,41.73904,-2,F,graduate school,single,16/01/1984,0
53829532,559.9888488,0,33.6595544,0,762.7809564,0,186.156118,0,48.715422,0,65.351412,0,M,high school,single,,0
55136755,239.552276,0,237.7336464,0,99.428356,0,305.440332,0,46.4197752,0,82.5538584,-1,F,university,married,27/01/1967,0
32062067,959.431462,0,15.1154948,0,69.3762472,0,606.229742,0,28.829752,0,20.8397058,-1,M,graduate school,single,31/01/1991,0
40260496,92.0643968,-1,467.7157568,-1,100.322764,-1,414.110904,-1,76.7998336,-1,462.4685632,-1,F,graduate school,single,02/01/1993,0
37019144,3631.534989,0,405.554401,0,148.501541,2,1393.755987,2,147.99471,2,128.377362,2,M,high school,married,27/01/1973,0
50291632,829.8317424,0,24.0893888,-1,123.428304,-1,26.83224,2,31.2446528,-1,90.5140896,-1,F,high school,married,07/01/1968,0
26733092,727.6307216,0,20.4521296,0,19.7962304,0,27.875716,0,13.3564928,-1,9.7192336,-2,M,university,married,18/01/1986,0
16035198,-16.7850568,-1,5.6049568,-1,5.6049568,-1,5.6943976,-1,5.6943976,-1,6.0521608,-1,F,university,single,08/01/1982,0
53951426,550.5379376,0,8.496876,0,8.0198584,0,16.546548,0,3.9950224,0,2.6534104,0,F,university,single,26/01/1993,0
19765071,1276.141334,0,21.644674,0,177.629429,0,640.157619,0,35.329116,0,205.564772,0,M,university,married,06/01/1987,0
17361787,1657.069702,-1,1522.461297,0,694.776134,0,1102.1491652,0,99.9351866,0,146.027013,0,M,university,married,16/01/1974,1
17414598,618.3936912,0,10.4049464,0,9.7490472,0,9.7788608,0,9.3018432,0,8.5863168,0,F,high school,married,13/01/1970,1
47701121,935.103564,3,25.75895,4,34.136572,5,25.758951,6,25.75895,7,16.248412,8,F,university,single,13/01/1991,1
33655924,1196.0023776,0,123.0705408,0,129.8978556,0,126.111528,0,84.9687596,0,88.8743412,0,M,graduate school,married,21/01/1987,0
44657073,2793.86227,2,62.340237,0,57.808571,0,83.984911,0,81.510382,0,81.927773,0,F,graduate school,single,01/01/1977,0
32038041,20.8098928,0,5.6943976,0,24.9539832,-1,23.4334896,-1,5.0086848,-1,21.8533688,-1,F,graduate school,married,26/01/1979,0
53748842,-26.83224,-1,342.8564,0,353.0526512,0,356.5110288,0,361.281205,0,7075.035602,0,M,university,married,26/01/1963,1
26203514,-0.5366448,-2,0.0,0,894.408,0,129.1525148,0,82.7029268,0,14.5192232,0,F,university,married,26/01/1977,0
13860060,2287.985105,0,40.099292,0,31.72167,0,49.878153,0,2085.7296424,0,-1483.286227,2,F,university,married,19/01/1993,1
14920811,32.6757056,-1,9.4210976,0,9.4210976,0,9.4210976,-1,9.4210976,2,9.4210976,-1,F,graduate school,single,02/01/1992,0
54103979,-122.23576,-1,0.0,-2,0.0,-1,111.0854736,-1,0.0,-2,0.0,1,F,graduate school,single,17/01/1984,0
41233152,592.2769776,0,78.4693952,0,122.6531504,0,114.8718008,0,73.3116424,0,68.6010936,0,M,graduate school,single,04/01/1994,1
29642366,-4.47204,-2,30.5291264,-2,3.5527136788e-15,-2,64.4868168,-2,35.77632,-2,105.3612624,-2,M,graduate school,married,30/01/1978,0
25920848,583.750288,0,13.565188,0,88.1588152,0,35.329116,0,55.3936688,0,46.0321984,0,F,university,married,24/01/1989,0
37280721,501.8523288,0,19.7067896,0,51.9949184,0,62.3402376,0,708.9077806,0,312.29746,0,F,university,married,,0
56982451,2427.3040574,0,593.2608262,0,85.8035416,0,129.450651,0,296.64532,0,305.5893998,0,M,graduate school,single,10/01/1985,0
11208398,1494.4365132,0,24.2682712,0,24.5962192,0,24.089389,0,1860.8754718,0,68.273144,0,F,university,married,29/01/1970,0
42460873,710.607156,0,87.4731024,0,61.2371344,0,22.0918776,0,91.8557016,0,206.8765704,0,M,high school,single,12/01/1989,0
11331675,2051.086239,0,401.469938,0,105.480517,0,90.454462,0,82.255722,0,83.001063,0,F,university,married,,0
43014496,3170.557106,0,190.568531,0,978.124589,0,155.2394148,0,217.1920756,0,134.9363538,0,F,graduate school,single,25/01/1990,0
35245630,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,married,17/01/1985,0
53836164,-31.5427888,0,2754.77664,0,1751.012355,0,3873.561794,0,143.164907,0,165.525107,0,F,,single,01/01/1987,0
19551011,-29.8136,-1,16.2782256,-1,16.2782256,-1,16.2782256,-1,9.7192336,-1,9.7192336,-1,F,graduate school,single,24/01/1987,1
32542679,0.0,-2,0.0,0,1910.276606,0,0.0,0,493.3554532,0,70.1812146,0,F,university,single,23/01/1991,0
19094000,980.271168,0,14.4894092,0,600.2073956,0,377.46999,0,451.616412,0,16.1887856,0,F,graduate school,single,20/01/1988,0
16630599,-436.172968,-1,29.8136,-1,53.1576488,-1,0.0,-1,45.0483496,-1,34.8222848,-1,F,high school,married,28/01/1980,0
53158894,2655.7060472,0,45.584994,0,47.8806418,0,70.8669274,0,69.9725194,0,350.876258,2,F,university,single,03/01/1988,0
45536577,595.9142368,0,107.8656048,0,374.7271384,0,248.0193388,0,463.154276,0,614.2197868,0,F,,single,16/01/1986,0
20542771,52.2036136,0,59.925336,-1,189.614496,-1,774.4977008,-1,160.397168,-1,110.906592,-1,M,graduate school,married,13/01/1972,0
11473302,-85.2072688,-2,12.372644,-2,6.558992,-2,8.496876,-2,10.6732688,-2,4.173904,-2,F,university,single,05/01/1980,0
48886082,1913.108898,0,245.1572328,0,358.657608,0,953.856319,2,370.2550982,2,113.738884,1,F,university,single,04/01/1985,0
47446114,96.0892328,-1,38.1017808,-1,155.6568056,-1,828.7584528,-1,1311.4108228,-1,37.237187,-1,F,university,single,21/01/1975,0
57874391,0.0,0,31.6620432,0,0.0,-1,31.6620432,-1,37.0284912,2,37.1775592,-1,F,university,single,29/01/1977,0
40939509,2677.529602,0,43.915433,0,44.392451,0,43.438415,0,40.814818,0,41.262023,0,F,university,single,27/01/1989,0
28057768,117.167448,-1,58.434656,0,214.359784,-1,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,18/01/1987,0
37202896,-43.4384152,-1,145.8779448,-1,275.2689688,-1,172.471676,-1,1133.572699,-1,109.028335,-1,F,graduate school,single,07/01/1984,0
18939389,511.3330536,0,84.0147248,0,11.3887952,0,54.558888,0,29.8136,0,12.7005936,0,F,high school,single,01/01/1978,1
47417856,2363.264445,0,52.799885,2,42.842144,0,39.0260016,0,35.865761,0,51.3986468,0,F,university,married,01/01/1981,0
56518791,15.503072,-1,1.788816,-1,2.534156,-1,0.0,-1,13.714256,-1,0.0,1,F,graduate school,single,31/01/1991,0
33415652,815.9087912,0,12.4024576,0,12.223576,2,20.8397064,2,20.12418,2,19.5577216,3,F,university,single,28/01/1993,1
21412801,-170.0567744,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,444.1033856,0,F,high school,married,31/01/1976,0
57277651,0.0,-2,0.0,-2,0.0,-2,0.0,2,90.037072,2,7.0360096,1,F,university,married,01/01/1974,0
42153468,-11.9552536,-1,42.0669896,-1,0.0,-1,387.3979184,-1,210.5734568,-1,124.918984,-1,F,graduate school,single,20/01/1980,0
16850480,24.0595752,-1,76.5315112,-1,45.7042488,-1,56.64584,2,101.9923256,2,76.5613248,1,F,high school,married,23/01/1979,0
42924806,164.272936,0,911.9383968,0,1359.1423968,0,521.976509,-1,2691.273672,0,367.87001,0,M,graduate school,single,01/01/1983,0
15347391,-1.3714256,-2,0.0,-1,8.7055712,-1,25.639696,-1,0.0,-2,0.0,1,M,graduate school,married,23/01/1959,0
44652084,525.2261912,0,8.5863168,0,8.6161304,0,17.14282,0,72.0892848,0,73.1625744,0,M,graduate school,married,19/01/1972,1
55389334,5835.0879786,0,243.0404672,0,594.512997,0,276.670208,0,262.27024,0,483.8747272,0,M,university,single,09/01/1987,0
48066229,648.3563592,2,10.1068104,2,13.9825784,2,9.242216,2,17.5602104,2,16.844684,1,F,university,married,04/01/1990,0
37768149,0.0,0,9.838488,-1,9.838488,2,9.838488,-1,9.838488,-1,9.838488,-1,M,graduate school,married,29/01/1982,0
45070757,0.0,0,193.4604504,0,690.0655856,-1,329.6787884,-1,212.3622728,-1,577.4596184,-1,F,graduate school,single,20/01/1981,0
14347019,265.7286168,-2,444.0437584,-2,184.248048,-2,1115.684539,-2,3.99999862566e-07,-2,106.732688,-2,M,graduate school,single,,0
52076013,1687.896964,0,28.591242,0,148.859305,0,584.376374,0,61.8930334,0,117.34633,0,F,graduate school,single,16/01/1989,0
26298749,-153.7785488,-2,121.6693016,-2,165.5251072,-2,196.6803192,-2,214.5386656,-2,156.4319592,-2,F,graduate school,single,01/01/1992,0
47188881,49.8185256,-1,155.477924,2,18.6633136,2,136.3077792,2,30.4396856,-1,182.5188592,-1,M,graduate school,single,02/01/1984,0
41361221,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,14/01/1994,1
51960260,-0.1788816,0,-1.98452365652e-15,0,18.6335,0,5.66213742559e-15,-1,19.1105176,-2,0.0,-2,F,university,married,11/01/1974,0
29048967,0.0,-2,0.0,-2,0.0,0,2449.18724,0,69.227179,0,56.705467,0,F,university,married,05/01/1973,0
19520465,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,13/01/1987,0
28027711,3436.852181,0,115.706581,0,170.1760292,0,330.1856204,0,204.908872,0,114.096648,0,F,university,single,24/01/1985,0
27801311,1803.454478,2,33.599927,0,31.930365,0,26.385036,0,43.855806,0,253.624295,0,F,university,single,06/01/1990,0
27432042,-3680.9361236,0,1107.3665448,0,1156.8273074,0,163.3487138,0,46.1216392,0,465.986568,0,F,university,single,08/01/1982,0
37038486,3636.126283,2,140.86926,0,54.290566,0,168.953671,0,57.71913,0,94.956316,0,F,university,single,08/01/1992,0
33903420,0.0,-2,106.6134336,-1,23.85088,-1,0.0,-1,98.8022704,-1,59.030928,-1,M,high school,married,28/01/1977,0
13004400,2476.198362,0,53.9328024,0,76.501697,0,50.086848,0,1707.782635,0,79.840821,0,M,high school,married,,0
53256374,-5.1279392,-1,16.3080392,-1,176.6157664,-1,180.968552,-1,665.4693656,-1,36.6111008,-1,F,university,married,23/01/1971,1
21624097,3776.548339,0,2960.3712256,0,145.3711142,0,2894.214847,0,614.398669,0,104.437041,0,M,graduate school,single,19/01/1979,0
38931326,0.0,-1,23.254608,-1,0.0,-2,11.627304,-2,11.627304,-2,11.627304,1,F,university,married,17/01/1984,0
42214616,549.0472576,0,459.1890672,2,231.8603672,0,18.126669,0,31.900552,0,25.0434238,0,M,university,single,18/01/1984,1
23276014,9006.867442,0,473.2312728,0,430.746892,0,347.537136,0,971.2376472,0,890.651488,0,F,university,married,22/01/1968,0
51379835,2691.7805036,0,49.132812,0,41.977549,0,42.514194,0,380.6898586,0,797.4839862,0,F,high school,single,01/01/1991,0
35312571,22.1515048,-1,188.3325112,-1,155.5077376,-1,439.00526,-1,842.4727088,-1,145.8183176,-1,F,graduate school,married,09/01/1978,0
15774886,570.0658456,0,20.6608248,0,20.720452,0,21.5254192,-1,45.763876,-1,587.2086656,0,M,university,single,21/01/1972,0
14880208,0.0,0,18.484432,0,-1.98452365652e-15,-1,50.8918152,2,5.366448,-1,4.8298032,-1,M,university,married,30/01/1977,0
13143943,1765.978782,0,30.052109,0,32.765147,0,46.30052,0,26.921681,0,25.103051,0,M,graduate school,single,10/01/1991,0
34855968,717.4046568,0,230.1013648,0,43.7961784,-1,279.055296,-1,488.0784456,0,964.1718244,0,M,university,married,27/01/1979,0
14540087,25.490628,-1,44.0943144,-1,237.614392,0,61.0880664,0,64.695512,0,65.3812248,0,,high school,single,20/01/1988,0
40923603,4.47204,-1,22.0918776,-1,13.1477976,-1,17.6198376,-1,8.94408,-1,47.1651152,0,M,university,single,06/01/1991,0
51408515,0.0,2,462.85614,2,1852.438222,0,56.288077,0,125.8432058,0,402.9009906,0,F,university,married,29/01/1990,0
